timestamp,actual,sarimax,lower_95,upper_95
2020-01-12 00:00:00+00:00,59.07759523809524,61.696785186031896,58.72029218723945,64.67327818482434
2020-01-19 00:00:00+00:00,60.36169642857143,62.03173558418132,59.035757654279756,65.02771351408288
2020-01-26 00:00:00+00:00,60.89373214285715,63.12698334031873,60.11100729980334,66.14295938083413
2020-02-02 00:00:00+00:00,60.83919642857144,61.739832523879066,58.70334531985064,64.77631972790749
2020-02-09 00:00:00+00:00,60.259839285714285,61.24466072192538,58.18714968172395,64.3021717621268
2020-02-16 00:00:00+00:00,60.845125,61.14074339996137,58.06169647593642,64.21979032398633
2020-02-23 00:00:00+00:00,59.787327380952384,60.921336650856475,57.820242657215765,64.02243064449719
2020-03-01 00:00:00+00:00,58.8991369047619,61.803573819863495,58.67992265956794,64.92722498015905
2020-03-08 00:00:00+00:00,58.68847023809524,60.58869764617927,57.441980528137925,63.735414764220614
2020-03-15 00:00:00+00:00,58.534238095238095,60.50361117304083,57.333320819477926,63.673901526603736
2020-03-22 00:00:00+00:00,55.37274404761904,59.55572898655108,56.36135983053688,62.750098142565285
2020-03-29 00:00:00+00:00,53.47198214285714,57.66064062413041,54.44168899709084,60.879592251169974
2020-04-05 00:00:00+00:00,52.84526785714285,57.629171294402674,54.385135603789244,60.873206985016104
2020-04-12 00:00:00+00:00,47.21088690476191,56.745346776616884,53.475727673672324,60.014965879561444
2020-04-19 00:00:00+00:00,47.41569642857143,56.449299822671094,53.153600360451534,59.74499928489065
2020-04-26 00:00:00+00:00,50.17241666666667,56.53412944614869,53.21185522777551,59.85640366452187
2020-05-03 00:00:00+00:00,48.16190476190476,55.23219515915139,51.882854476602354,58.58153584170042
2020-05-10 00:00:00+00:00,49.59077976190476,55.413969828068254,52.03707379153543,58.79086586460108
2020-05-17 00:00:00+00:00,50.92697619047619,57.09687205988555,53.69193471796889,60.501809401802205
2020-05-24 00:00:00+00:00,47.43964285714286,54.38683784254276,50.95337629337686,57.82029939170866
2020-05-31 00:00:00+00:00,49.52760714285715,55.2625100109681,51.800044504680436,58.724975517255764
2020-06-07 00:00:00+00:00,48.776244047619045,56.01235699642767,52.520411029012166,59.50430296384317
2020-06-14 00:00:00+00:00,48.21974404761905,56.56774481219786,53.045845211119605,60.08964441327611
2020-06-21 00:00:00+00:00,49.81394642857144,57.05068819512535,53.498365196904395,60.60301119334631
2020-06-28 00:00:00+00:00,50.48079166666666,57.56112416087902,53.977911481012335,61.1443368407457
2020-07-05 00:00:00+00:00,51.458875,56.773549302416356,53.15898419778748,60.38811440704523
2020-07-12 00:00:00+00:00,51.25257738095239,56.23847942232092,52.59210274647039,59.884856098171454
2020-07-19 00:00:00+00:00,50.89618452380952,55.67930839074071,52.000664642270976,59.35795213921044
2020-07-26 00:00:00+00:00,50.4757380952381,55.217244196893475,51.50588156136511,58.92860683242184
2020-08-02 00:00:00+00:00,50.04939285714286,54.674814987335985,50.930285372795346,58.419344601876624
2020-08-09 00:00:00+00:00,49.45092261904762,55.99884353089249,52.22070259749932,59.77698446428567
2020-08-16 00:00:00+00:00,52.07673809523809,56.16027692420442,52.34808410814452,59.972469740264316
2020-08-23 00:00:00+00:00,51.87205952380952,56.546635217430214,52.69995374948753,60.3933166853729
2020-08-30 00:00:00+00:00,51.653375,55.602073520876075,51.72047043981765,59.4836766019345
2020-09-06 00:00:00+00:00,51.617744047619055,55.835424904090885,51.91847106531858,59.75237874286319
2020-09-13 00:00:00+00:00,51.50763095238095,56.34516362980343,52.39243370941484,60.29789355019202
2020-09-20 00:00:00+00:00,52.18132738095238,57.25401348822864,53.26508598504886,61.24294099140841
2020-09-27 00:00:00+00:00,53.41193452380952,56.76210035416685,52.73655757830889,60.787643130024804
2020-10-04 00:00:00+00:00,57.41031944444444,55.82566336254426,51.76309142059174,59.88823530449678
